Id,Goal,Duration,Day1PledgedMoney,Day1#Backers,Day1#Tweets,Day1#Replies,Day1#Retweets,Day2PledgedMoney,Day2#Backers,Day2#Tweets,Day2#Replies,Day2#Retweets,Day3PledgedMoney,Day3#Backers,Day3#Tweets,Day3#Replies,Day3#Retweets,Day4PledgedMoney,Day4#Backers,Day4#Tweets,Day4#Replies,Day4#Retweets,Day5PledgedMoney,Day5#Backers,Day5#Tweets,Day5#Replies,Day5#Retweets,Day6PledgedMoney,Day6#Backers,Day6#Tweets,Day6#Replies,Day6#Retweets,Day7PledgedMoney,Day7#Backers,Day7#Tweets,Day7#Replies,Day7#Retweets,Day8PledgedMoney,Day8#Backers,Day8#Tweets,Day8#Replies,Day8#Retweets,Day9PledgedMoney,Day9#Backers,Day9#Tweets,Day9#Replies,Day9#Retweets,Day10PledgedMoney,Day10#Backers,Day10#Tweets,Day10#Replies,Day10#Retweets,State
403,50,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
404,1000,30,0.39,9.0,1.0,0.0,0.0,0.4,10.0,1.0,0.0,0.0,0.42,12.0,1.0,0.0,0.0,0.458439012803,12.6988911419,1.0,0.0,0.0,0.502787408583,13.5052256106,1.05563932506,0.0,0.0,0.55,16.0,1.13032462835,0.0,0.0,0.56,17.0,1.20500993164,0.0,0.0,0.56,17.0,1.28195842594,0.0,0.0,0.62,19.0,1.35664372923,0.0,0.0,0.62,19.0,1.43132903252,0.0,0.0,1
405,2200,33,1.10772727273,76.0,1.1167118013,0.0,0.0,1.80797279631,118.705253797,1.73060773727,0.0,0.0,2.86242272727,184.0,4.27919362198,0.0,0.0,4.38272727273,264.0,5.93006151952,0.0,0.0,6.00295839924,341.0,12.2697607693,0.0,0.0,6.945,382.0,12.8161535058,0.0,0.0,7.63727272727,414.0,14.2108175188,0.0,0.0,8.05272727273,434.0,14.987833979,0.0,0.0,8.39818181818,452.0,16.2448148354,0.0,0.0,8.88045454545,478.0,16.6800299279,0.0,0.0,1
406,3000,30,0.0166666666667,2.0,1.0,0.0,0.0,0.025,3.0,1.0,0.0,0.0,0.0833333333333,8.0,1.0,0.0,0.0,0.116666666667,10.0,1.0,0.0,0.0,0.165395327581,15.2061994248,1.0,0.0,0.0,0.193333333333,18.0,1.0,0.0,0.0,0.245,24.0,1.0,0.0,0.0,0.245,24.0,1.0,0.0,0.0,0.266666666667,27.0,1.0,0.0,0.0,0.275,28.0,1.0,0.0,0.0,1
407,8500,30,0.167058823529,39.0,22.4853238675,0.0,2.0,0.273882352941,70.0,32.1190602896,0.0,3.0,0.338235294118,82.0,34.1204229298,0.0,3.0,0.390288155802,94.6993243242,38.4467390827,0.446739082701,3.0,0.459294117647,112.0,41.6290722014,1.0,3.0,0.484235294118,119.0,46.109803183,1.0,4.0,0.648470588235,167.0,61.1881561588,1.0,11.0,0.789058823529,206.0,66.1007511583,2.0,11.0,0.840352941176,218.0,68.3633957008,2.0,11.0,0.861058823529,225.0,70.2732424342,2.27324243422,11.0,1
408,20000,51,0.0038,2.0,1.0,1.0,0.0,0.00755,3.0,1.0,1.0,0.0,0.0131,8.0,1.0,1.0,0.0,0.01435,9.0,1.0,1.0,0.0,0.0206,11.0,1.0,1.0,0.0,0.0306,14.0,1.0,1.0,0.0,0.0306,14.0,1.0,1.0,0.0,0.03185,15.0,1.0,1.0,0.0,0.0356,16.0,1.0,1.0,0.0,0.0356,16.0,1.0,1.0,0.0,0
409,4450,40,0.0224719101124,1.0,0.0,0.0,0.0,0.0224719101124,1.0,0.0,0.0,0.0,0.0224719101124,1.0,0.0,0.0,0.0,0.0224719101124,1.0,0.0,0.0,0.0,0.0224719101124,1.0,0.0,0.0,0.0,0.0449438202247,2.0,0.0,0.0,0.0,0.0449438202247,2.0,0.0,0.0,0.0,0.0449438202247,2.0,0.0,0.0,0.0,0.0449438202247,2.0,0.0,0.0,0.0,0.0449438202247,2.0,0.0,0.0,0.0,0
410,9500,32,0.02,4.0,0.0,0.0,0.0,0.0305263157895,6.0,0.0,0.0,0.0,0.0305263157895,6.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0.0381052631579,8.0,0.0,0.0,0.0,0
411,10000,59,0.005,2.0,1.0,0.0,0.0,0.005,2.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0
412,3640,31,0.200549450549,17.0,2.19828521011,0.0,0.198285210114,0.334100540881,27.4097828352,2.54322736613,0.0,0.543227366128,0.43543956044,36.0,2.87771672954,0.0,0.877716729536,0.509615384615,42.0,5.63830368495,0.0,1.0,0.600274725275,49.0,8.0074675241,0.0,1.0,0.637362637363,53.0,8.18429222927,0.0,1.0,0.718406593407,58.0,8.35575861003,0.0,1.0,0.718406593407,58.0,8.5272249908,0.0,1.0,0.73489010989,60.0,8.69869137157,0.0,1.0,0.751373626374,62.0,8.87551607673,0.0,1.0,1
413,1550,30,0.0870967741935,3.0,2.03961626475,0.0,0.0,0.193548387097,6.0,2.24195100077,0.0,0.0,0.225806451613,7.0,2.43833471513,0.0,0.0,0.230235950388,7.27462892405,2.63471842949,0.0,0.0,0.238469752964,7.78512468376,2.83705316551,0.0,0.0,0.254500055239,8.22257240709,4.0069485294,0.0,1.0,0.298465028213,9.00138049978,4.04816851627,0.0,1.0,0.343762273096,9.80378883771,4.09063759366,0.0,1.0,0.354838709677,10.0,4.13185758054,0.0,1.0,0.354838709677,10.0,4.17307756741,0.0,1.0,1
414,40000,40,0.0279,8.0,2.0,0.0,1.0,0.0279,8.0,2.0,0.0,1.0,0.0279,8.0,2.0,0.0,1.0,0.037075,10.0,2.0,0.0,1.0,0.0468,12.0,2.0,0.0,1.0,0.042825,11.0,2.0,0.0,1.0,0.04755,12.0,2.0,0.0,1.0,0.04755,12.0,2.0,0.0,1.0,0.04755,12.0,2.0,0.0,1.0,0.04755,12.0,2.0,0.0,1.0,0
415,75000,30,0.00430666666667,4.0,0.0,0.0,0.0,0.00444131653898,4.20197480847,0.0,0.0,0.0,0.0124266666667,8.0,0.0,0.0,0.0,0.01276,10.0,0.0,0.0,0.0,0.0140933333333,12.0,0.0,0.0,0.0,0.0142266666667,13.0,0.0,0.0,0.0,0.0148933333333,14.0,0.0,0.0,0.0,0.01496,15.0,0.0,0.0,0.0,0.01496,15.0,0.0,0.0,0.0,0.0152933333333,16.0,0.0,0.0,0.0,0
416,30000,30,0.0094,5.0,1.0,0.0,0.0,0.0102333333333,6.0,1.0,0.0,0.0,0.0102333333333,6.0,1.10827891003,0.0,0.0,0.0110666666667,7.0,1.37721553309,0.0,0.0,0.0110666666667,7.0,1.6543017508,0.0,0.0,0.0227333333333,10.0,1.92323837386,0.0,0.0,0.0547666666667,12.0,5.44371633807,0.0,3.0,0.0567666666667,14.0,6.0,0.0,3.0,0.0817666666667,19.0,6.0,0.0,3.0,0.0939333333333,25.0,6.0,0.0,3.0,0
417,4000,30,0.04375,5.0,1.0,0.0,0.0,0.045,6.0,1.0,0.0,0.0,0.12625,11.0,1.0,0.0,0.0,0.27875,16.0,1.0,0.0,0.0,0.298130984033,18.1009574453,1.0,0.0,0.0,0.301221775757,18.5954841212,1.0,0.0,0.0,0.30375,19.0,1.0,0.0,0.0,0.340164158592,21.1848495155,1.03074292129,0.0,0.0,0.379032540283,23.516952417,1.06365453285,0.0,0.0,0.478939531801,27.1516254412,1.0965661444,0.0,0.0,1
418,5000,45,0.063,6.0,0.0,0.0,0.0,0.153,10.0,0.0,0.0,0.0,0.165,12.0,0.0,0.0,0.0,0.165,12.0,0.0,0.0,0.0,0.165,12.0,0.0,0.0,0.0,0.165,12.0,0.0,0.0,0.0,0.169725179328,12.4725179328,0.0,0.0,0.0,0.174683890013,12.9683890013,0.0,0.0,0.0,0.194585978315,15.2743462547,0.0,0.0,0.0,0.22144938972,17.2209702695,0.0,0.0,0.0,1
419,5000,30,0.045,2.0,4.47180632255,1.0,0.0,0.045,2.0,6.71151735667,1.0,0.0,0.045,2.0,7.45753885662,1.0,0.0,0.045,2.0,8.15964900826,1.0,0.0,0.051,3.0,10.0320343819,1.0,0.0,0.051,3.0,10.0734508653,1.0,0.0,0.052,4.0,10.1148673488,1.0,0.0,0.052,4.0,10.1575388772,1.0,0.0,0.052,4.0,10.1989553607,1.0,0.0,0.052,4.0,10.2403718442,1.0,0.0,0
420,11111,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
421,15000,39,0.145,7.0,3.48709035611,0.0,0.0,0.146,9.0,4.29862888047,0.0,0.298628880466,0.147333333333,10.0,5.84559175534,0.0,1.0,0.250666666667,13.0,6.94789463864,0.0,1.94789463864,0.251,14.0,7.74541720884,0.0,2.0,0.251,14.0,8.36720855335,0.0,2.0,0.251333333333,15.0,8.87899026847,0.0,2.0,0.251333333333,15.0,10.0037734622,0.0,2.0,0.251333333333,15.0,10.0523067865,0.0,2.0,0.251333333333,15.0,10.0989734444,0.0,2.0,0
422,5000,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
423,7000,30,0.026791327763,13.7985233574,7.64721270614,0.0,3.0,0.0591428571429,33.0,23.4074298236,0.0,8.40742982364,0.0658571428571,37.0,28.4064067268,0.0,9.0,0.0744285714286,41.0,31.2981284828,0.0,9.0,0.0747142857143,42.0,31.8816925719,0.0,9.0,0.0938571428571,51.0,32.4286385684,0.0,9.0,0.102,54.0,32.9704481199,0.0,9.0,0.115714285714,59.0,34.9971691625,0.0,9.0,0.121714285714,62.0,47.189698188,2.0,9.0,0.132428571429,64.0,49.8607079692,2.0,9.0,0
424,500,30,0.0,0.0,1.0,0.0,0.0,0.00181279184931,0.906395924653,1.0,0.0,0.0,0.002,1.0,1.0,0.0,0.0,0.004,2.0,1.0,0.0,0.0,0.004,2.0,1.0,0.0,0.0,0.004,2.0,1.0,0.0,0.0,0.004,2.0,1.0,0.0,0.0,0.004,2.0,1.0,0.0,0.0,0.034,3.0,1.0,0.0,0.0,0.034,3.0,1.0,0.0,0.0,0
425,2000,60,0.005,1.0,1.23015249033,0.0,0.0,0.005,1.0,1.92022718553,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0.005,1.0,2.0,0.0,0.0,0
426,8000,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
427,30000,30,0.162333333333,52.0,1.0,0.0,1.0,0.1725,63.0,1.0,0.0,1.0,0.175833333333,69.0,1.0,0.0,1.0,0.179333333333,73.0,1.0,0.0,1.0,0.1825,77.0,1.0,0.0,1.0,0.195166666667,85.0,1.14124834639,0.0,1.0,0.199166666667,89.0,1.99505070584,0.0,1.0,0.203333333333,95.0,3.14947487467,0.0,1.0,0.207333333333,100.0,18.0050342741,0.0,1.0,0.211784125617,103.80072717,18.3839125846,0.0,1.0,0
428,100000,30,0.01731,13.0,3.18997036196,0.0,0.0,0.01966,22.0,4.21625804321,0.0,0.0,0.10356,25.0,4.64647853393,0.0,0.0,0.16101,39.0,5.06097039246,0.0,0.0,0.16611,51.0,5.41332926998,0.0,0.0,0.17856,57.0,5.7553246511,0.0,0.0,0.22281,65.0,8.0437382948,0.0,0.0,0.24054,76.0,8.7569481697,0.0,0.0,0.28464,84.0,9.17012721171,0.0,0.0,0.28654,87.0,9.43231019624,0.0,0.0,0
429,18000,30,0.0897222222222,9.0,1.0,0.0,1.0,0.100388888889,14.0,1.0,0.0,1.0,0.106222222222,19.0,1.0,0.0,1.0,0.115111111111,23.0,4.38098396105,1.0,1.0,0.118166666667,25.0,10.9653465258,1.0,3.0,0.119833333333,27.0,16.5844602054,1.0,5.0,0.119833333333,27.0,19.8546957704,1.0,6.0,0.12312985961,28.6209996913,20.0782176819,1.0,6.0,0.127243827297,29.4673016154,20.16468001,1.0,6.0,0.129833333333,30.0,20.251142338,1.0,6.0,0
430,1500,33,0.103333333333,4.0,1.12306275004,0.0,0.0,0.136666666667,5.0,1.56511611984,0.0,0.0,0.183333333333,7.0,1.99290970353,0.0,0.0,0.183333333333,7.0,2.08213465577,0.0,0.0,0.183333333333,7.0,2.16843752637,0.0,0.0,0.183333333333,7.0,2.25195643341,0.0,0.0,0.25,8.0,2.33547534045,0.0,0.0,0.28,10.0,2.41899424749,0.0,0.0,0.343333333333,12.0,2.5052971181,0.0,0.0,0.343333333333,12.0,2.58881602514,0.0,0.0,1
431,1100,30,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.0,0.0,0.0,0.0772727272727,2.0,1.05980131445,0.0,0.0,0.335454545455,10.0,1.12378958703,0.0,0.0,0.335454545455,10.0,1.1858958516,0.0,0.0,0.399090909091,11.0,1.24800211616,0.0,0.0,1
432,10000,30,0.0628,11.0,25.8381143763,0.0,5.0,0.0718,15.0,38.5920588883,0.0,10.0,0.0728,16.0,41.0804777018,0.0,10.0,0.0778,18.0,42.2791719992,0.0,10.0,0.0778,18.0,42.7188899547,0.0,10.0,0.0818,20.0,43.1053863619,0.0,10.0,0.0818,20.0,43.4141374675,0.0,10.0,0.0818,20.0,43.7322446673,0.0,10.0,0.0818,20.0,46.7094163028,0.0,11.7094163028,0.0932,21.0,47.2797154548,0.0,12.2797154548,0
433,300,31,0.116666666667,3.0,1.0,0.0,0.0,0.116666666667,3.0,1.0,0.0,0.0,0.116666666667,3.0,1.0,0.0,0.0,0.316666666667,5.0,1.0,0.0,0.0,0.316666666667,5.0,1.0,0.0,0.0,0.316666666667,5.0,1.0,0.0,0.0,0.65,6.0,1.0,0.0,0.0,0.833333333333,9.0,1.0,0.0,0.0,0.833333333333,9.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1
434,50000,31,0.0053,6.0,19.5767031257,1.0,5.0,0.0076,8.0,38.3185408449,1.0,16.0,0.008,9.0,57.297725789,2.0,28.297725789,0.01,10.0,60.6625541727,2.0,29.6625541727,0.0601,12.0,65.7334164502,2.0,30.0,0.0621,13.0,66.9732435417,2.0,30.0,0.0626,14.0,78.190167661,3.0,36.190167661,0.0626,14.0,83.0912285181,3.0,40.0,0.0629,15.0,83.2698283498,3.0,40.0,0.0629,15.0,83.4540094263,3.0,40.0,0
435,4500,30,0.00222222222222,1.0,1.62344110302,0.0,0.0,0.00555555555556,2.0,2.0,0.0,0.0,0.00555555555556,2.0,2.0,0.0,0.0,0.0166666666667,4.0,2.0,0.0,0.0,0.0166666666667,4.0,2.0,0.0,0.0,0.0388888888889,5.0,2.0,0.0,0.0,0.0433333333333,7.0,2.0,0.0,0.0,0.0711111111111,8.0,2.0,0.0,0.0,0.11,9.0,2.0,0.0,0.0,0.11,9.0,2.0,0.0,0.0,0
436,15000,34,0.0627293111629,20.1770421298,5.61735292789,0.0,0.0,0.0936,31.0,6.93248923543,0.0,0.0,0.148066666667,40.0,7.48013969755,0.0,0.0,0.1614,45.0,8.01328692506,0.0,0.0,0.179733333333,51.0,8.50665186611,0.0,0.0,0.404861339785,62.826674731,9.00018090601,0.0,0.0,0.432,75.0,10.0969630051,0.0,0.0,0.449333333333,81.0,10.2115484381,0.0,0.0,0.511,87.0,10.330085093,0.0,0.0,0.515666666667,89.0,10.444670526,0.0,0.0,1
437,10000,30,0.0,0.0,4.54393774779,0.0,0.0,0.005,1.0,5.82420986903,0.0,0.0,0.01,2.0,9.02249175847,0.0,0.0,0.01,2.0,11.0083490534,0.0,0.0,0.01,2.0,11.0853066771,0.0,0.0,0.01,2.0,11.1600008413,0.0,0.0,0.01,2.0,11.2346950054,0.0,0.0,0.01,2.0,11.3116526291,0.0,0.0,0.01,2.0,11.3863467933,0.0,0.0,0.01,2.0,11.4610409575,0.0,0.0,0
438,5666,30,0.0411224849982,9.0,4.04066886776,0.0,0.0,0.0501235439463,11.0,4.38726729204,0.0,0.0,0.0527709142252,12.0,4.72367164501,0.0,0.0,0.123568260598,19.422755291,5.05645975965,0.0,0.0,0.146487822097,23.0,5.38219490151,0.0,0.0,0.160607130251,26.0,5.69834959803,0.0,0.0,0.16237204377,27.0,7.02013668354,0.0,0.0,0.206434874691,37.0,7.51421745894,0.0,0.0,0.219671726085,41.0,7.99376644683,0.0,0.0,0.226731380162,41.0,8.31464192699,0.0,0.0,1
439,50000,30,0.36982,9.0,8.21942501567,0.0,7.21942501567,0.61082,11.0,11.0490987466,0.0,9.0,0.61492,14.0,11.1569931094,0.0,9.0,0.74492,15.0,11.2648874723,0.0,9.0,0.74492,15.0,11.3760513613,0.0,9.0,0.74614,17.0,11.4839457241,0.0,9.0,0.87874,20.0,11.5918400869,0.0,9.0,0.87974,21.0,11.7030039759,0.0,9.0,0.95182,27.0,11.8108983388,0.0,9.0,1.21852,38.0,11.9187927016,0.0,9.0,1
440,5000,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,1.0,1.02337375295,0.0,0.0,0.06,2.0,1.10585124991,0.0,0.0,0
441,5000,30,0.271,11.0,2.91957766367,0.0,0.0,0.334,14.0,4.24808917908,0.0,0.0,0.521,23.0,4.93405543118,0.0,0.0,0.573,26.0,6.1024471287,0.0,0.0,0.61,30.0,6.927075004,0.0,0.0,0.613,31.0,7.90091717112,0.0,0.0,0.613,31.0,8.21265255277,0.0,0.0,0.618,32.0,8.45608217182,0.0,0.0,0.618,32.0,8.69235209618,0.0,0.0,0.623,33.0,8.92862202055,0.0,0.0,1
442,2750,30,0.0636363636364,4.0,2.02434445879,0.0,0.0,0.0636363636364,4.0,2.14503799712,0.0,0.0,0.0636363636364,4.0,2.2621817255,0.0,0.0,0.0636363636364,4.0,2.37932545389,0.0,0.0,0.0636363636364,4.0,2.50001899222,0.0,0.0,0.0636363636364,4.0,2.61716272061,0.0,0.0,0.0818181818182,5.0,2.73430644899,0.0,0.0,0.0818181818182,5.0,2.85499998732,0.0,0.0,0.0818181818182,5.0,2.97214371571,0.0,0.0,0.0818181818182,5.0,3.05774519986,0.0,0.0,1
443,5000,30,0.034,4.0,3.01893736545,0.0,0.0,0.034,4.0,3.09652691673,0.0,0.0,0.059,7.0,3.17183442238,0.0,0.0,0.059,7.0,3.24714192802,0.0,0.0,0.059,7.0,3.3247314793,0.0,0.0,0.059,7.0,3.40003898495,0.0,0.0,0.069,9.0,3.47534649059,0.0,0.0,0.119,12.0,3.55293604187,0.0,0.0,0.119,12.0,3.62824354752,0.0,0.0,0.119,12.0,3.70355105316,0.0,0.0,0
444,1500,30,0.121026258603,5.69459899421,8.79603493334,0.0,2.79603493334,0.213027423096,8.7499882209,12.3695453339,0.0,4.0,0.252589107188,10.1153464313,15.0831598426,0.0,4.0,0.259072617154,10.5043570292,15.3372208897,0.0,4.0,0.265752597119,10.9051558271,15.5989807565,0.0,4.0,0.250666666667,10.0,15.8530418036,0.0,4.0,0.250666666667,10.0,17.3824610335,0.0,4.0,0.267333333333,11.0,18.4151058341,0.0,4.0,0.267333333333,11.0,22.2066921581,0.0,5.0,0.286609679799,12.3342944887,27.3786159452,0.0,6.0,1
445,5000,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0.015,3.0,0.0,0.0,0.0,0
446,10000,30,0.001,1.0,1.1148661952,0.0,0.0,0.036,7.0,2.27211339842,0.0,0.0,0.1181,15.0,2.62653099901,0.0,0.0,0.1217,18.0,2.9809485996,0.0,0.0,0.1336,20.0,4.0477968763,0.0,0.0,0.1385,21.0,4.55714317181,0.0,0.0,0.1395,22.0,5.01407298287,0.0,0.0,0.1395,22.0,5.12514673288,0.0,0.0,0.1445,23.0,5.23295360789,0.0,0.0,0.1436,23.0,5.3407604829,0.0,0.0,1
447,2500,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
448,25000,30,0.02428,13.0,6.11710653779,0.0,1.0,0.01428,14.0,6.89018704095,0.0,1.0,0.01948,19.0,13.0710229983,0.0,5.0,0.03956,24.0,14.0043415074,0.0,5.0,0.03956,24.0,14.1135340473,0.0,5.0,0.03956,24.0,14.2195150419,0.0,5.0,0.04156,25.0,14.3254960366,0.0,5.0,0.04156,25.0,14.4346885765,0.0,5.0,0.04156,25.0,14.5406695711,0.0,5.0,0.04156,25.0,14.6466505657,0.0,5.0,0
449,7350,45,0.0170068027211,3.0,3.47273939087,0.0,1.0,0.0170068027211,3.0,3.97273134176,0.0,1.0,0.0170068027211,3.0,6.43596692888,0.0,2.0,0.0170068027211,3.0,6.87736099849,0.0,2.0,0.0204081632653,4.0,7.0425179477,0.0,2.0,0.0238095238095,5.0,7.10139440755,0.0,2.0,0.0238095238095,5.0,7.16294707012,0.0,2.0,0.0238095238095,5.0,7.22182352997,0.0,2.0,0.0238095238095,5.0,7.28069998981,0.0,2.0,0.0238095238095,5.0,7.33957644966,0.0,2.0,0
450,70000,30,0.00678571428571,6.0,13.8190988411,0.0,3.0,0.0112142857143,14.0,14.3776427176,0.0,3.0,0.0132142857143,18.0,14.7724543839,0.0,3.0,0.0167714285714,28.0,16.873689521,0.0,3.0,0.0200826346443,38.3922125517,20.7002064834,0.0,5.0,0.0230428571429,48.0,25.644407874,0.0,7.0,0.0263,60.0,28.073414984,0.0,7.0,0.0278,64.0,28.4315443506,0.0,7.0,0.0278714285714,65.0,28.7791405005,0.0,7.0,0.0314714285714,74.0,30.6741147709,0.0,7.67411477093,0
451,58000,60,0.0252931034483,9.0,1.0,0.0,0.0,0.0418103448276,21.0,1.0,0.0,0.0,0.0538793103448,27.0,1.0,0.0,0.0,0.0650862068966,34.0,1.0,0.0,0.0,0.0650862068966,34.0,1.0,0.0,0.0,0.0659482758621,35.0,1.0,0.0,0.0,0.0716379310345,42.0,1.0,0.0,0.0,0.0725172413793,46.0,1.94031090903,0.0,0.0,0.0740689655172,48.0,6.03058914919,0.0,2.0,0.0751551724138,51.0,6.17863269395,0.0,2.0,0
452,3000,30,0.000333333333333,1.0,1.03014066434,0.0,0.0,0.000333333333333,1.0,1.0684069462,0.0,0.0,0.000333333333333,1.0,1.10554774917,0.0,0.0,0.000333333333333,1.0,1.14268855215,0.0,0.0,0.000333333333333,1.0,1.18095483401,0.0,0.0,0.000333333333333,1.0,1.21809563698,0.0,0.0,0.000333333333333,1.0,1.25523643996,0.0,0.0,0.000333333333333,1.0,1.29350272181,0.0,0.0,0.000333333333333,1.0,1.33064352479,0.0,0.0,0.000333333333333,1.0,1.36778432777,0.0,0.0,0
453,4500,30,0.0288888888889,5.0,1.0,0.0,0.0,0.0288888888889,5.0,1.0,0.0,0.0,0.0288888888889,5.0,1.0,0.0,0.0,0.0511111111111,6.0,1.0,0.0,0.0,0.0566666666667,7.0,1.0,0.0,0.0,0.0677777777778,8.0,1.0,0.0,0.0,0.0677777777778,8.0,2.08133074125,0.0,0.0,0.0677777777778,8.0,2.20747482539,0.0,0.0,0.0722222222222,9.0,2.3299087894,0.0,0.0,0.105555555556,11.0,2.45234275342,0.0,0.0,0
454,5775,45,0.0235497835498,4.0,2.45493372361,0.0,0.0,0.0278787878788,5.0,2.91145576347,0.0,0.0,0.11619047619,11.0,3.2942308137,0.0,0.0,0.289350649351,12.0,3.63977467225,0.0,0.0,0.306666666667,13.0,3.98531853079,0.0,0.0,0.362943722944,19.0,4.51993740316,0.0,0.0,0.375930735931,21.0,7.65569850293,0.0,0.0,0.433939393939,25.0,8.43237129343,0.0,0.0,0.499913419913,37.0,8.88703880418,0.0,0.0,0.516363636364,40.0,9.20127840335,0.0,0.0,1
455,6000,30,0.0491666666667,6.0,1.0,0.0,0.0,0.0941666666667,9.0,1.0,0.0,0.0,0.113166666667,12.0,1.0,0.0,0.0,0.138166666667,13.0,1.0,0.0,0.0,0.1415,14.0,1.0,0.0,0.0,0.145686666667,16.0,1.85659342797,0.0,0.0,0.14902,17.0,2.20462308451,0.0,0.0,0.14902,17.0,2.41792985906,0.0,0.0,0.14902,17.0,2.62496290495,0.0,0.0,0.14902,17.0,2.83199595083,0.0,0.0,1
456,2000,30,0.0,0.0,1.31476269789,0.0,0.314762697888,0.0,0.0,1.67957290828,0.0,0.679572908282,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0
